platform,pool_name,pool_address,date,reserve0,reserve1,weth_reserve,swap_count,total_event_count
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-03,22656303.98128,65215.233206179895,65215.233206179895,301,333
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-04,22294143.874303,63405.110112670045,63405.110112670045,376,395
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-05,17062702.805275,48410.153823679895,48410.153823679895,323,334
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-06,16745993.609913,49397.162778622027,49397.162778622027,337,344
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-07,16348608.43299,47985.079783073204,47985.079783073204,446,467
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-08,15018708.899213,42858.688326870251,42858.688326870251,290,338
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-09,19407032.03678,53039.322496322384,53039.322496322384,229,251
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-10,19745220.975204,53130.870643688409,53130.870643688409,215,234
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-11,19618761.05008,52515.485035369689,52515.485035369689,199,222
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-12,19452640.776626,50127.030888532856,50127.030888532856,237,247
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-13,18287069.277315,47925.724402349,47925.724402349,167,184
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-14,19082762.838669,50441.363009452805,50441.363009452805,250,270
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-15,19713508.955902,52112.722861582995,52112.722861582995,237,245
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-16,19602283.463473,53502.085448914208,53502.085448914208,255,264
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-17,19785717.847974,53740.115532309814,53740.115532309814,271,279
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-18,20889843.820246,55420.034002480017,55420.034002480017,233,243
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-19,20788334.993018,54911.265135021866,54911.265135021866,223,235
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-20,20012416.361194,54254.749909667567,54254.749909667567,279,293
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-21,20648755.156967,52546.860855533174,52546.860855533174,359,369
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-22,20842239.667571,50271.496814116523,50271.496814116523,394,412
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-23,15380903.03897,37590.241694956429,37590.241694956429,256,275
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-24,16496044.875175,40124.746417473551,40124.746417473551,236,254
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-25,16400285.574041,40365.822538146269,40365.822538146269,264,269
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-26,19449914.165917,49315.813070355522,49315.813070355522,390,402
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-27,19752797.15816,48838.706967423765,48838.706967423765,303,316
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-28,18354675.323053,47285.837204808115,47285.837204808115,379,383
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-29,17952984.661502,46399.894264853268,46399.894264853268,331,340
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-30,17873494.787313,46655.2798542727,46655.2798542727,401,405
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-10-31,18059191.528635,46683.788327723756,46683.788327723756,281,287
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-01,18254784.685875,46156.585842813154,46156.585842813154,224,229
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-02,20060011.414216,52267.765791822509,52267.765791822509,271,284
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-03,20152051.752148,51854.629320876367,51854.629320876367,281,287
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-04,17776642.671115,44060.492879059471,44060.492879059471,376,387
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-05,15425611.810205,37033.289059098825,37033.289059098825,327,337
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-06,16576398.119588,36297.6513311685,36297.6513311685,440,456
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-07,16879053.514958,38604.868003228614,38604.868003228614,515,531
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-08,17224943.109428,37824.907476220891,37824.907476220891,380,383
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-09,20691227.238331,46567.483041526357,46567.483041526357,293,306
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-10,19204185.5993,42518.081261290186,42518.081261290186,296,301
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-11,19480485.356795,41906.407668399952,41906.407668399952,382,386
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-12,19835557.087107,42845.044650687021,42845.044650687021,309,315
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-13,20133012.05357,42270.379576492909,42270.379576492909,286,297
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-14,22671912.295319,49101.128708069969,49101.128708069969,384,400
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-15,25038688.415515,55755.81032671572,55755.81032671572,412,430
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-16,30335472.908598,65602.67777669293,65602.67777669293,311,335
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-17,148549645.38092,308111.18379279849,308111.18379279849,439,529
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-18,153164846.230423,319767.91130882129,319767.91130882129,620,685
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-19,145638002.361613,309488.076328629,309488.076328629,388,438
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-20,151292122.325933,297400.98959800723,297400.98959800723,582,615
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-21,156610680.837743,284137.12120431487,284137.12120431487,776,817
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-22,156742919.775177,279939.56301687134,279939.56301687134,924,963
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-23,41231917.517881,67874.627866759023,67874.627866759023,676,728
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-24,41312375.885344,68445.058339416777,68445.058339416777,495,523
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-25,42208775.538586,73963.918607661137,73963.918607661137,581,601
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-26,38457595.935238,74150.200525050313,74150.200525050313,1450,1484
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-27,38419574.094304,74293.755029475607,74293.755029475607,613,628
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-28,44309322.013946,82335.562499687221,82335.562499687221,451,470
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-29,46310904.343795,80669.231472964573,80669.231472964573,441,464
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-11-30,51448502.934019,83569.284128998363,83569.284128998363,633,659
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-01,50561873.32955,85967.840786069646,85967.840786069646,859,884
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-02,55163216.817344,92129.759316058044,92129.759316058044,643,688
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-03,57225019.269098,92602.386926067047,92602.386926067047,645,678
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-04,55225055.90796,96948.073017789444,96948.073017789444,664,682
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-05,64146965.383668,107777.35178665652,107777.35178665652,516,542
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-06,63076191.722969,104880.14080183722,104880.14080183722,481,510
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-07,63082472.182236,106613.27272138793,106613.27272138793,591,612
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-08,64276663.556918,116152.05732364986,116152.05732364986,676,706
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-09,68240237.514327,118741.20284757296,118741.20284757296,664,705
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-10,68942400.286458,123186.72933423072,123186.72933423072,586,618
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-11,67492230.777034,123623.04444757279,123623.04444757279,590,624
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-12,70389733.323887,123612.86571040738,123612.86571040738,440,496
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-13,71655716.366312,121725.42130656035,121725.42130656035,437,471
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-14,71494305.962946,121890.98379369167,121890.98379369167,386,424
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-15,71697815.069967,121728.877658898,121728.877658898,389,414
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-16,74367949.174983,116623.75288648742,116623.75288648742,524,569
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-17,70819118.187148,110212.53722679323,110212.53722679323,876,907
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-18,55834005.028154,85527.590939321046,85527.590939321046,644,686
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-19,63311244.492861,95926.151548055044,95926.151548055044,680,745
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-20,62660593.486015,98110.86581329428,98110.86581329428,804,875
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-21,64394821.375195,105554.14975119827,105554.14975119827,726,779
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-22,63271305.347092,99757.334174829317,99757.334174829317,793,835
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-23,61442713.122452,105334.99202674477,105334.99202674477,800,847
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-24,68686609.323651,112290.54546445367,112290.54546445367,690,728
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-25,72074864.886493,115286.60021462572,115286.60021462572,1110,1155
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-26,79951373.63703,125783.85809046557,125783.85809046557,1073,1129
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-27,79293410.501969,115847.80100416229,115847.80100416229,1263,1307
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-28,76955478.068198,105380.83811966925,105380.83811966925,1104,1134
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-29,76633358.899912,104537.44741707356,104537.44741707356,945,980
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-30,42472114.942614,56541.859788017129,56541.859788017129,1192,1227
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2020-12-31,47865797.733606,64940.152353049758,64940.152353049758,1036,1063
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-01,53376881.657028,72941.0968777975,72941.0968777975,1051,1083
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-02,58539791.493811,75511.5861432491,75511.5861432491,1026,1044
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-03,58530158.108202,59906.560862177037,59906.560862177037,1324,1349
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-04,77666835.435327,74649.042366837428,74649.042366837428,1694,1721
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-05,83912770.457253,76000.241799120122,76000.241799120122,1404,1431
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-06,83687962.42327,69166.400481513279,69166.400481513279,1170,1206
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-07,88078458.041068,72008.839085796892,72008.839085796892,1061,1088
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-08,84049775.426315,68961.64121348763,68961.64121348763,1430,1452
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-09,91164702.541299,70963.93312362564,70963.93312362564,915,937
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-10,90815954.930374,72225.311042848392,72225.311042848392,1227,1252
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-11,83488605.783281,76776.655380155251,76776.655380155251,2986,3013
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-12,85795214.754138,82302.385209061089,82302.385209061089,1451,1490
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-13,95819757.457929,84930.0831541707,84930.0831541707,1191,1230
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-14,80276210.120849,65379.489776909315,65379.489776909315,1412,1455
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-15,82609488.411452,70576.3115182506,70576.3115182506,1490,1539
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-16,89700964.897046,72817.351859913426,72817.351859913426,1424,1481
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-17,92349289.370063,75161.472272333718,75161.472272333718,1214,1267
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-18,93257155.516646,74232.066014784665,74232.066014784665,1003,1063
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-19,110287388.670485,80220.4366229864,80220.4366229864,1415,1499
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-20,106852654.082867,77320.039434927,77320.039434927,1384,1429
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-21,90527561.902361,81114.372450078954,81114.372450078954,1568,1611
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-22,93550234.409821,75715.43949773506,75715.43949773506,1547,1584
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-23,109253604.103244,88818.642263320711,88818.642263320711,1122,1177
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-24,118288966.505924,84801.483230270707,84801.483230270707,1092,1146
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-25,114954714.377945,86899.144107228232,86899.144107228232,1379,1419
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-26,78774848.121924,57744.67637521265,57744.67637521265,1368,1447
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-27,81064864.508183,65090.665935524594,65090.665935524594,1508,1612
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-28,92952153.611386,69672.532053065835,69672.532053065835,1106,1203
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-29,97405008.788026,70283.669289247,70283.669289247,1249,1305
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-30,100717175.130446,73152.840491659459,73152.840491659459,946,1027
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-01-31,123636937.822666,93744.546620584952,93744.546620584952,970,1024
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-01,128480347.288369,93858.464297545,93858.464297545,954,1002
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-02,137576638.808935,90785.693564166664,90785.693564166664,1076,1143
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-03,166141452.936773,99820.699663478328,99820.699663478328,995,1058
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-04,159006988.208436,99498.794759554265,99498.794759554265,1190,1230
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-05,163926671.428381,95453.411991767149,95453.411991767149,955,981
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-06,178582694.395325,106223.80457473427,106223.80457473427,926,969
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-07,156361361.117439,96428.8937071866,96428.8937071866,1068,1113
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-08,159643737.488023,91364.055771099011,91364.055771099011,920,955
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-09,159840324.920819,90273.520145450821,90273.520145450821,735,774
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-10,184600595.007492,105649.81053422194,105649.81053422194,895,934
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-11,186137443.577801,104389.03335040262,104389.03335040262,829,867
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-12,211098035.047168,114733.58620313711,114733.58620313711,840,880
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-13,185111043.421474,101830.27244878173,101830.27244878173,1015,1058
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-14,184666700.460218,102052.40471613567,102052.40471613567,820,848
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-15,183417741.594834,103187.51074517868,103187.51074517868,1116,1142
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-16,182631841.040423,102712.26364294266,102712.26364294266,738,767
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-17,138298327.618988,74941.099475261377,74941.099475261377,984,1024
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-18,142698427.628535,73808.518767822316,73808.518767822316,789,820
sushiswap,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,2021-02-19,141738067.60024,72311.3255038308,72311.3255038308,739,769
